GST Geography - China,"Former British colony, 'The gateway to China'?",Hong Kong ('Fragrant Harbor')
GST Geography - China,Former Portuguese colony & gambling center?,Macau
GST Geography - China,Currency?,Yuan
GST Geography - China,Official language?,Mandarin (world’s most widely spoken language)
GST Geography - China,Ancient Northern China?,Cathay
GST Geography - China,Longest river?,Yangtze
GST Geography - China,Second longest river?,Yellow River (Huáng Hé)
GST Geography - China,Desert?,Gobi
GST Geography - China,Beijing square?,Tiananmen Square
GST Geography - China,Beijing temple?,Temple of Heaven
GST Geography - China,Beijing central area?,Forbidden City
GST Geography - China,Shanghai landmark tower & observatory?,Oriental Pearl (Radio & TV) Tower
GST Geography - China,"Shanghai skyscraper, 2nd tallest building in the world?",Shanghai World Financial Center
GST Geography - China,Ancient philosopher?,Confucius
GST Geography - China,"Ancient general, military strategist & philosopher?",Sun Tzu
GST Geography - China,"Dynasty, 206 B.C.–220 A.D.?",Han Dynasty
GST Geography - China,"Dynasty, 1368-1644?",Ming Dynasty
GST Geography - China,"Last dynasty, 1644-1912?",Manchu Dynasty (aka Qing Dynasty)
GST Geography - China,Last emperor?,Pu-Yi
GST Geography - China,Founding father of the People’s Republic of China?,Mao Tse-tung
GST Geography - China,Revolutionary & first president of Republic of China?,Sun Yat-sen
GST Geography - China,"Leader of the Republic of China, 1928 to 1975?",Chiang Kai-shek
GST Geography - China,"Head of government, 1976-92?",Deng Xiaoping
GST Geography - China,Premier under Mao Tse-tung?,Chou Enlai
GST Geography - China,Youth military?,Red Guard
GST Geography - China,"Violent uprising, 1900?",Boxer Rebellion
GST Geography - China,"Industrial objective, 1958-61?",Great Leap Forward
GST Geography - China,"Egalitarian movement, 1966-76?",Cultural Revolution
GST Geography - China,Chinese-American architect?,I. M. Pei
GST Geography - China,Chinese-American fictional detective of many films?,Charlie Chan
GST Geography - China,Chinese-Singaporean martial artist & actor?,Jet Li
GST Geography - China,"Hong Kong martial artist, actor & film director?",Jackie Chan
GST Geography - China,"Hong Kong-American martial artist, actor, filmmaker & philosopher?",Bruce Lee
GST Geography - China,Retired 7’ 6” NBA basketball player?,Yao Ming
GST Geography - China,"Businessman, philanthropist & Alibaba founder?",Jack Ma
GST Geography - China,Chinese self-defense?,Kung-fu
GST Geography - China,Counting table?,Abacus
GST Geography - China,Chinese root?,Ginseng
GST Geography - China,Art of furniture arranging?,Feng Shui
GST Geography - Colombia,Capital?,Bogota
GST Geography - Colombia,Second largest city?,Medellin
GST Geography - Colombia,Official language?,Spanish
GST Geography - Colombia,Currency?,Peso
GST Geography - Colombia,Religion?,Roman Catholic
GST Geography - Colombia,Colombian-Mexican Nobel Prize winning author?,Gabriel García Márquez
GST Geography - Colombia,Colombian female pop superstar?,Shakira
GST Geography - Colombia,Drug cartels?,"Cali, Medellin"
GST Geography - Republic of the Congo,Capital?,Brazzaville
GST Geography - Republic of the Congo,Official language?,French
GST Geography - Democratic Republic of the Congo,Capital?,Kinshasa
GST Geography - Democratic Republic of the Congo,Official language?,French
GST Geography - Democratic Republic of the Congo,River?,Congo
GST Geography - Democratic Republic of the Congo,NBA basketball player from Kinshasa?,Dikembe Mutombo
GST Geography - Costa Rica,Capital & largest city?,San Jose
GST Geography - Costa Rica,Currency?,Colon
GST Geography - Costa Rica,Official language?,Spanish
GST Geography - Costa Rica,"President, 1986-90, 2006-10?","Oscar Arias Sanchez (Nobel Peace Prize, 1987)"
GST Geography - Côte d’Ivoire,Capital?,Yamoussoukro
GST Geography - Côte d’Ivoire,Official language?,French
GST Geography - Croatia,Capital?,Zagreb (last in alphabetical order)
GST Geography - Croatia,Official language?,Croatian
GST Geography - Cuba,Capital & largest city?,Havana
GST Geography - Cuba,Official language?,Spanish
GST Geography - Cuba,"Head of State, 1976-2008?",Fidel Castro
GST Geography - Cuba,"Head of State (First Secretary), 2008-?",Raul Castro (Fidel’s brother)
GST Geography - Cuba,"Former dictator, overthrown by Fidel Castro?",Fulgencio Batista
GST Geography - Cuba,Fidel Castro’s revolutionary aide?,Che Guevara
GST Geography - Cuba,U.S. Naval Base?,Guantanamo Bay (Gitmo)
GST Geography - Cuba,"Site of failed invasion, 1961?",Bay of Pigs
GST Geography - Cuba,Brothers pitching major league baseball?,Livan & Orlando Hernandez
GST Geography - Cuba,World high jump record holder?,Javier Sotomayor
GST Geography - Cyprus,Capital?,Nicosia
GST Geography - Cyprus,First president?,Archbishop Makarios
GST Geography - Cyprus,Official languages?,"Greek, Turkish"
GST Geography - Cyprus,Currency?,Euro
GST Geography - Cyprus,Knights?,Knight Templar
GST Geography - Cyprus,Mythical king?,Pygmalion
GST Geography - Czech Republic,Capital & largest city?,Prague (City of 1000 Spires)
GST Geography - Czech Republic,Prague cathedral?,St. Vitus
GST Geography - Czech Republic,"Prague square, center of business & cultural community?",Wenceslas Square
GST Geography - Czech Republic,"President of Czechoslovakia 1992-93, Czech Republic 1993-2003?",Vaclav Havel
GST Geography - Czech Republic,"Leader during Prague Spring, 1968?",Alexander Dubcek
GST Geography - Czech Republic,Region?,Bohemia
GST Geography - Czech Republic,Official language?,Czech
GST Geography - Czech Republic,Currency?,Koruna
GST Geography - Czech Republic,"Non-violent transition of power, 1989?",Velvet Revolution
GST Geography - Czech Republic,New World Symphony composer?,Antonín Dvořák
GST Geography - Czech Republic,The Moldau (from Má Vlast) & The Bartered Bride composer?,Bedřich Smetana
GST Geography - Czech Republic,Female tennis star?,Martina Navratilova
GST Geography - Czech Republic,Male tennis star?,Ivan Lendl
GST Geography - Denmark,Capital & largest city?,Copenhagen
GST Geography - Denmark,Royalty?,Queen Margarethe II
GST Geography - Denmark,Other royal names?,"Christina, Frederick"
GST Geography - Denmark,Currency?,Kröne
GST Geography - Denmark,Overseas regions?,Greenland & Faroe Islands
GST Geography - Denmark,Peninsula?,Jutland Peninsula
GST Geography - Denmark,Flag?,Dannebrog (world’s oldest flag)
GST Geography - Denmark,Astronomer?,Tycho Brahe (had prosthetic brass nose)
GST Geography - Denmark,Philosopher of Christian ethics?,Søren Kierkegaard
GST Geography - Denmark,Danish-Russian cartographer & explorer?,Vitus Bering (Bering Sea & Strait)
GST Geography - Denmark,Quantum theory physicist & Nobel Prize winner?,Niels Bohr
GST Geography - Denmark,Female author?,Isak Dinesen (Karen Blixen)
GST Geography - Denmark,Short story writer?,Hans Christian Anderson
GST Geography - Denmark,Piano comic?,Victor Borge
GST Geography - Denmark,Danish-Italian actress?,Brigitte Nielsen
GST Geography - Denmark,National drink?,Aquavit
GST Geography - Denmark,Copenhagen Harbor figure?,The Little Mermaid
GST Geography - Denmark,Copenhagen amusement park?,Tivoli Gardens
GST Geography - Djibouti,Capital?,Djibouti
GST Geography - Djibouti,Official languages?,"French, Arabic"
GST Geography - Djibouti,Sea?,Red Sea
GST Geography - Dominica,Capital?,Roseau
GST Geography - Dominica,Official language?,English
GST Geography - Dominican Republic,Capital?,Santo Domingo
GST Geography - Dominican Republic,Official language?,Spanish
GST Geography - Dominican Republic,Island?,Hispaniola (second-largest island in Caribbean)
GST Geography - Dominican Republic,'Father of the Dominican Republic'?,Juan Pablo Duarte
GST Geography - Dominican Republic,"Dominican dictator, 1930-61?",Rafael Trujillo
GST Geography - Dubai,World’s tallest building?,Burj Khalifa
GST Geography - Dubai,'The world’s only 7-star hotel'?,Burj Al Arab
GST Geography - Dubai,World’s largest flower garden?,Dubai Miracle Garden
GST Geography - East Germany,Capital?,Berlin
GST Geography - East Germany,Dividing wall?,Berlin Wall
GST Geography - East Germany,Berlin Wall crossing point?,Checkpoint Charlie
GST Geography - East Germany,Figure skater?,Katarina Witt
GST Geography - East Timor,Capital?,Dili
GST Geography - East Timor,Religion?,Roman Catholic
GST Geography - Ecuador,Capital?,Quito
GST Geography - Ecuador,Currency?,U.S. Dollar (formerly Sucre)
GST Geography - Ecuador,Language?,Spanish
GST Geography - Ecuador,Second most widely spoken language?,Quechua
GST Geography - Ecuador,Islands?,Galapagos Islands
GST Geography - Egypt,Capital & largest city?,Cairo (largest city in Africa)
GST Geography - Egypt,Cairo square?,Tahrir Square (site of 2011 revolution)
GST Geography - Egypt,Second-largest city?,Alexandria (founded by Alexander the Great)
GST Geography - Egypt,Ancient capitals?,"Memphis, Thebes"
GST Geography - Egypt,Dam?,Aswan High Dam
GST Geography - Denmark,Flag?,Dannebrog (world’s oldest flag)
GST Geography - Denmark,Astronomer?,Tycho Brahe (had prosthetic brass nose)
GST Geography - Denmark,Philosopher of Christian ethics?,Søren Kierkegaard
GST Geography - Denmark,Danish-Russian cartographer & explorer?,Vitus Bering (Bering Sea & Strait)
GST Geography - Denmark,Quantum theory physicist & Nobel Prize winner?,Niels Bohr
GST Geography - Denmark,Female author?,Isak Dinesen (Karen Blixen)
GST Geography - Denmark,Short story writer?,Hans Christian Anderson
GST Geography - Denmark,Piano comic?,Victor Borge
GST Geography - Denmark,Danish-Italian actress?,Brigitte Nielsen
GST Geography - Denmark,National drink?,Aquavit
GST Geography - Denmark,Copenhagen Harbor figure?,The Little Mermaid
GST Geography - Denmark,Copenhagen amusement park?,Tivoli Gardens
GST Geography - Djibouti,Capital?,Djibouti
GST Geography - Djibouti,Official languages?,"French, Arabic"
GST Geography - Djibouti,Sea?,Red Sea
GST Geography - Dominica,Capital?,Roseau
GST Geography - Dominica,Official language?,English
GST Geography - Dominican Republic,Capital?,Santo Domingo
GST Geography - Dominican Republic,Official language?,Spanish
GST Geography - Dominican Republic,Island?,Hispaniola (second-largest island in Caribbean)
GST Geography - Dominican Republic,'Father of the Dominican Republic'?,Juan Pablo Duarte
GST Geography - Dominican Republic,"Dominican dictator, 1930-61?",Rafael Trujillo
GST Geography - Dubai,World’s tallest building?,Burj Khalifa
GST Geography - Dubai,'The world’s only 7-star hotel'?,Burj Al Arab
GST Geography - Dubai,World’s largest flower garden?,Dubai Miracle Garden
GST Geography - East Germany,Capital?,Berlin
GST Geography - East Germany,Dividing wall?,Berlin Wall
GST Geography - East Germany,Berlin Wall crossing point?,Checkpoint Charlie
GST Geography - East Germany,Figure skater?,Katarina Witt
GST Geography - East Timor,Capital?,Dili
GST Geography - East Timor,Religion?,Roman Catholic
GST Geography - Ecuador,Capital?,Quito
GST Geography - Ecuador,Currency?,U.S. Dollar (formerly Sucre)
GST Geography - Ecuador,Language?,Spanish
GST Geography - Ecuador,Second most widely spoken language?,Quechua
GST Geography - Ecuador,Islands?,Galapagos Islands
GST Geography - Egypt,Capital & largest city?,Cairo (largest city in Africa)
GST Geography - Egypt,Cairo square?,Tahrir Square (site of 2011 revolution)
GST Geography - Egypt,Second-largest city?,Alexandria (founded by Alexander the Great)
GST Geography - Egypt,Ancient capitals?,"Memphis, Thebes"
GST Geography - Egypt,Dam?,Aswan High Dam
GST Geography - Egypt,Aswan Dam lake?,Lake Nasser
GST Geography - Egypt,River?,Nile
GST Geography - Egypt,Canal?,Suez Canal
GST Geography - Egypt,Suez Canal entrance?,Port Said
GST Geography - Egypt,Currency?,Pound
GST Geography - Egypt,Largest pyramid?,Khufu (aka Cheops)
GST Geography - Egypt,"King, 1936-52?",King Farouk
GST Geography - Egypt,"He overthrew King Farouk, 1952 & was president, 1956-70?",Gamel Abdel Nasser
GST Geography - Egypt,"President, 1970-81?","Anwar Sadat (Nobel Peace Prize, 1979)"
GST Geography - Egypt,"President, 1981-2011?",Hosni Mubarak
GST Geography - Egypt,"President, 2012-13?",Mohamed Morsi
GST Geography - Egypt,"President, 2013-14?",Adly Mansour
GST Geography - Egypt,"President, 2014-?",Abdel Fattah el-Sisi
GST Geography - Egypt,"Amenhotep III’s son, 17th century B.C.?",Akhenaten
GST Geography - Egypt,Akhenaten’s wife?,Nefertiti
GST Geography - Egypt,"Longest ruling female Pharaoh, 14th century B.C.?",Hatshepsut
GST Geography - Egypt,"King who died at age 18, c. 1350 B.C.?",Tutankhamun (King Tut)
GST Geography - Egypt,"3rd millennium, B.C. dynasties?",Old Kingdom (c. 2686-2181 B.C.)
GST Geography - Egypt,"16th to 11th century, B.C. dynasties?",New Kingdom
GST Geography - Egypt,1250-1517 A.D. dynasty?,Mamluk
GST Geography - Egypt,King who fathered 160 children?,Rameses II
GST Geography - Egypt,Name of several pharaohs from 305 B.C. to 30 B.C.?,Ptolemy
GST Geography - Egypt,Last pharaoh of Ptolemaic Egypt?,Cleopatra (VII)
GST Geography - Egypt,Valley of ancient tombs?,Valley of the Kings
GST Geography - Egypt,Book found in ancient tombs?,Book of the Dead
GST Geography - Egypt,Christian sect?,Coptic Church
GST Geography - El Salvador,Capital?,San Salvador
GST Geography - El Salvador,"President, 1984-89?",Jose Napoleon Duarte
GST Geography - Equatorial Guinea,Capital?,Malabo
GST Geography - Equatorial Guinea,Official languages?,"Spanish, French & Portuguese"
GST Geography - Equatorial Guinea,Gulf?,Gulf of Guinea
GST Geography - Eritrea,Capital?,Asmara
GST Geography - Eritrea,"Country independent from, 1993?",Ethiopia
GST Geography - Eritrea,Peninsula?,Horn of Africa
GST Geography - Eritrea,Sea?,Red Sea
GST Geography - Estonia,Capital?,Tallinn
GST Geography - Estonia,Official language?,Estonian
GST Geography - Estonia,Gulfs?,"Gulf of Finland, Gulf of Riga"
GST Geography - Ethiopia,Capital?,Addis Ababa
GST Geography - Ethiopia,"Emperor, 1930-74?",Haile Selassie (aka [Ras] Tafari Makonnen)
GST Geography - Ethiopia,Country newly independent from Ethiopia?,Eritrea
GST Geography - Ethiopia,Peninsula?,Horn of Africa
GST Geography - Ethiopia,"Bare-foot Olympic marathon winner, 1960?",Abebe Bikila
GST Geography - Fiji,Capital?,Suva
GST Geography - Fiji,Official languages?,"English, Fijian, Hindi"
GST Geography - Fiji,Largest island?,Viti Levu
GST Geography - Fiji,Professional golfer?,Vijay Singh
GST Geography - Finland,Capital & site of Accord on Human Rights?,Helsinki
GST Geography - Finland,Gulfs?,"Gulf of Bothnia, Gulf of Finland"
GST Geography - Finland,Currency?,Euro (formerly Markka)
GST Geography - Finland,Northern herdsmen?,Lapps (aka Sami)
GST Geography - Finland,Cell Phone maker?,Nokia
GST Geography - Finland,Composer?,Jean Sibelius
GST Geography - Finland,Finnish-American architect?,Eero Saarinen
GST Geography - Finland,Runner known as the 'Flying Finn'?,Paavo Nurmi
GST Geography - France,Capital & largest city?,Paris
GST Geography - France,Southern port & second largest city?,Marseille
GST Geography - France,Film festival city?,Cannes
GST Geography - France,Southern tourist coast known as French Riviera?,Cote d’Azur
GST Geography - France,Côte d’Azur cultural center?,Nice
GST Geography - France,Brigitte Bardot’s tourist city?,St. Tropez
GST Geography - France,Spa city and World War II capital?,Vichy
GST Geography - France,Former seat of the Papacy?,Avignon
GST Geography - France,Stained glass cathedral city?,Chartres
GST Geography - France,Porcelain city?,Limoges
GST Geography - France,National anthem?,La Marseilles
GST Geography - France,"Prime minister, 1906-09, 1917-20?",Georges Clemenceau
GST Geography - France,"Chief of Vichy government, 1940-44?",Marshal Pétain
GST Geography - France,Current government?,The Fifth Republic
GST Geography - France,"Fifth Republic leaders: President, 1959-69?",Charles de Gaulle (WWII general-in-exile)
